category,date,year,week,id_project,project_name,start_price,end_price,performance
Development,2024-01-20,2024,3,3844,Trust Wallet Token,1.16,1.11,-0.04310344827586192
Development,2024-01-14,2024,3,4356,Aave SNX,3.46,3.74,0.08092485549132955
Development,2024-01-13,2024,2,18175,Source Protocol,0.00100354,0.0109511,9.912469856707256
Development,2024-01-20,2024,3,18175,Source Protocol,0.0109511,0.0082334,-0.2481668508186392
Development,2024-01-13,2024,2,18695,Trivians,0.00075113,0.00260534,2.46856070187584
Development,2024-01-20,2024,3,18695,Trivians,0.00260534,0.00216108,-0.17051901095442426
Development,2024-01-14,2024,3,4359,Aave MKR,1709.8,2067.9,0.20943970054977198
Development,2024-01-14,2024,3,4364,Aave SUSD,0.988124,0.991615,0.00353295740210745
Development,2024-01-14,2024,3,4365,Aave BUSD,1.001,0.991349,-0.009641358641358497
Development,2024-01-13,2024,2,20752,Blur,0.46487,0.597033,0.28430098737281395
Development,2024-01-20,2024,3,20752,Blur,0.597033,0.629213,0.05389986818149078
Development,2024-01-13,2024,2,22802,Aviator,0.00018583,0.0001855,-0.0017758166065758583
Development,2024-01-20,2024,3,22802,Aviator,0.0001855,0.00027999,0.5093800539083556
Development,2024-01-13,2024,2,5395,Uniswap,6.38,6.63,0.03918495297805643
Development,2024-01-20,2024,3,5395,Uniswap,6.63,6.48,-0.02262443438914019
Development,2024-01-14,2024,3,4372,Aave MANA,0.454982,0.470485,0.034073875450017777
Development,2024-01-13,2024,2,22292,noiseGPT,0.0181725,0.0174115,-0.041876461686614457
Development,2024-01-20,2024,3,22292,noiseGPT,0.0174115,0.0133509,-0.23321368061338765
Development,2024-01-14,2024,3,4375,Aave ZRX,0.324183,0.34575,0.0665272392445008
Development,2024-01-13,2024,2,15639,Chihuahua Chain,0.00021624,0.00025993,0.20204402515723274
Development,2024-01-20,2024,3,15639,Chihuahua Chain,0.00025993,0.00021943,-0.15581117993305893
Development,2024-01-14,2024,3,23342,Myra Token,0.00319179,0.00319179,0.0
Development,2024-01-13,2024,2,22841,Flooring Protocol μMfers,0.00134027,0.00125004,-0.06732225596335063
